Match ID,Season,League,Date,Team,Player,Position,Color1,Color2
1136420,2024-2025,Counties 1 Surrey/Sussex,2024-09-21,Hove,Charles Watts,9,dodgerblue,maroon
1136420,2024-2025,Counties 1 Surrey/Sussex,2024-09-21,Hove,Robin Ward,8,dodgerblue,maroon
1136420,2024-2025,Counties 1 Surrey/Sussex,2024-09-21,Hove,Ben Stephens,7,dodgerblue,maroon
1136420,2024-2025,Counties 1 Surrey/Sussex,2024-09-21,Hove,IAN SAUNDERS,6,dodgerblue,maroon
1136420,2024-2025,Counties 1 Surrey/Sussex,2024-09-21,Hove,Tobias Brown,5,dodgerblue,maroon
1136420,2024-2025,Counties 1 Surrey/Sussex,2024-09-21,Hove,Name withheld,4,dodgerblue,maroon
1136420,2024-2025,Counties 1 Surrey/Sussex,2024-09-21,Hove,Christopher Knott,3,dodgerblue,maroon
1136420,2024-2025,Counties 1 Surrey/Sussex,2024-09-21,Hove,Ryan Storer,2,dodgerblue,maroon
1136420,2024-2025,Counties 1 Surrey/Sussex,2024-09-21,Hove,Toby Downes,1,dodgerblue,maroon
1136420,2024-2025,Counties 1 Surrey/Sussex,2024-09-21,Hove,Oliver Ashby,S1,dodgerblue,maroon
1136420,2024-2025,Counties 1 Surrey/Sussex,2024-09-21,Hove,Charlie Butcher,S2,dodgerblue,maroon
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Thomas Foster,15,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,William Hellel,14,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Archie Lamont,13,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Joe Ash,12,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Arthur Polley,11,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Jamie See,10,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Samuel Goddard,9,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Nicholas Smith,8,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Richard Moses,7,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Jack Fullicks,6,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Luke Deakin,5,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Louie Banks,4,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Jordan Fyles,3,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Joshua Otter,2,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Alex Bennett,1,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Frazer Gibson,S1,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,Ben Goddard,S2,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Twickenham,John Smith,S3,black,red
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,Alec Gregory,15,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,Robert Mackay,14,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,Dominic Brook,13,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,Peter Brogden,12,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,George Bromage,11,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,Michael Edworthy,10,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,Mark Lockhart,9,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,Alex Davey,8,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,William Donaldson,7,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,Tom O'Hanlon,6,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,Lewis Farnell,5,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,James Squires,4,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,James New,3,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,Oscar Cruz,2,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,Ross Mullard,1,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,Chai Clarkson,S1,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,Thomas Carr,S2,black,gold
1136447,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,London Cornish,James Marshall,S3,black,gold
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Max Gardiner,15,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Victor Bakker,14,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Maximilian Robinson,13,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Christiaan du Toit,12,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Thomas Schofield,11,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,William Carter,10,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Neil Williams,9,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Thomas Evans,8,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Dale Spratt,7,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Charles Paterson,6,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Cameron Keller,5,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Fergus Keegan,4,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Alexander Owen,3,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,William Page,2,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Charlie Topley,1,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Lekan Oduniyi,S1,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Samuel Craig,S2,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,KCS Old Boys,Stephen Byrne,S3,red,yellow
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Josh King,15,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Ethan Mead,14,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Benedict Trimmer,13,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Elliot Hopkin,12,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Rory Dickson,11,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Name withheld,10,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Harry Taylor,9,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Harry Clesham,8,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Jonathan Parr,7,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Thomas Woodruff,6,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Sonny Kelly,5,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Joshua Sterne,4,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Tobi Costello,3,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Oliver L Marsden,2,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Jack Swingler,1,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Edward Walker,S1,#89273a,white
1183278,2024-2025,Counties 1 Surrey/Sussex,2024-11-22,Old Haileyburians,Daniel Blackwell,S2,#89273a,white
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Benjamin Telfer,15,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Max Mouna,14,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Archie McMillan,13,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Thomas Wilcox,12,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Olly Wilcox,11,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,George Kimmins,10,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Harry Wilson,9,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Farooq Agbalaya,8,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Khalil Alleyne,7,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Alexander Willis,6,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Kean Orchard,5,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Oliver Hubbard,4,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,David Hoffmann,3,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Adam Stammers,2,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Alastair Hall,1,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Christopher Reid Gomez,S1,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Mark Macaskill,S2,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Trinity,Ben Edmondson,S3,lightsteelblue,darkblue
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Guy Patton,15,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,John Orme-Williams,14,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Tom Crisp,13,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Leo Robertson,12,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Tom Holborn,11,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Cameron Kirkland,10,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Dominic Woodfine,9,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Tobias Brown,8,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Robin Ward,7,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,IAN SAUNDERS,6,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Ryan Murrough,5,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Carl Buckland,4,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Name withheld,3,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Christopher Knott,2,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,tyler ray hooper,1,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Ryan Storer,S1,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,George Brown,S2,dodgerblue,maroon
1189150,2024-2025,Counties 1 Surrey/Sussex,2025-01-25,Hove,Jack Moore,S3,dodgerblue,maroon
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Thomas Wharton,15,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Takhy Ndiaye Marrero,14,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Jack Lucas,13,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Geoffrey Bridges,12,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Luca Cavalli,11,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,James Thurston,10,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,James Buttle,9,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Otto Serjeant,8,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Daniel Jarman,7,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Josh Pope,6,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Ellis Dubois,5,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Harry Clark,4,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Euan Greaves-Smith,3,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,William Purdy,2,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Harrison Thomas Edwards,1,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Sebastian Probert-Broster,S1,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Jack Herbert,S2,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Haywards Heath,Jack Hart,S3,red,black
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,James Collins,15,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Elliot Shrimpton,14,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,David Cecil,13,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Oliver O’Brien,12,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Findlay Pearson,11,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Toby Harrison,10,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Thomas Checkley,9,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Robert Cecil,8,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Benjamin Sumrie,7,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Harry Hovell,6,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Josh Jibulu,5,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Jordan Braddock,4,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,LOUIE DAVIES,3,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Harry Hudson,2,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,William Donegan,1,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Chezter Altea,S1,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Benjamin Lenehan,S2,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Ben Hatfield,S3,gold,navy
1136505,2024-2025,Counties 1 Surrey/Sussex,2025-02-01,Old Rutlishians,Andrew Mileham,S4,gold,navy
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Jack Brown,15,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Mason Dowle,14,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Jake Howe,13,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Ronnie Doorey-Palmer,12,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Dylan Viles,11,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Aaron Hossack,10,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Leon Wood,9,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Jeremy Montes,8,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Vincent Morse,7,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Ben Gower,6,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Owen Davies,5,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Jack Curtis,4,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Alun Cranch,3,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Konrad Oneill,2,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Christopher Hosking,1,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Paul Smith,S1,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Joshua Buckwell,S2,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,Eastbourne,Owen Jones,S3,royalblue,yellow
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Ted Hardisty,15,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Jake Radcliffe,14,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Christopher May-Miller,13,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Max Crawley-Moore,12,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Alistair Moffatt,11,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Oliver Billin,10,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Noah Roberts,9,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Connor Leggat,8,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Ryland Thomas,7,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Tom Mooney,6,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,John Peaty,5,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Daniel Billin,4,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Joshua Brimecombe,3,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Benjamin Tottman,2,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Guy Collins,1,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,George Beet,S1,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Samuel Lindsay-McCall,S2,darkblue,white
1136450,2024-2025,Counties 1 Surrey/Sussex,2024-11-09,East Grinstead,Or Shay,S3,darkblue,white
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Guy Patton,15,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,John Orme-Williams,14,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Charles Nicholson,13,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Leo Robertson,12,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Tom Holborn,11,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Charlie Knight,10,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Dominic Woodfine,9,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Tobias Brown,8,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,IAN SAUNDERS,7,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Thomas Mohan,6,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,George Brown,5,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Ryan Murrough,4,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Name withheld,3,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Robin Ward,2,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,tyler ray hooper,1,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Toby Downes,S1,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Carl Buckland,S2,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Hove,Rhowan Braybrook,S3,dodgerblue,maroon
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Mason Dowle,15,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Louis Wood,14,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Ronnie Doorey-Palmer,13,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Dylan Viles,12,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Oliver Horley,11,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Jake Howe,10,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Leon Wood,9,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Jeremy Montes,8,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Owen Davies,7,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Ben Gower,6,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Luke Thomas,5,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Joshua Buckwell,4,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Paul Smith,3,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Tom Line,2,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Christopher Hosking,1,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Alun Cranch,S1,royalblue,yellow
1136478,2024-2025,Counties 1 Surrey/Sussex,2024-12-21,Eastbourne,Michael Morehen,S2,royalblue,yellow
